1.124771748683104589e+00,3.696874072518783194e-01,3.697241065002330185e-01,-1.840266938565235366e-05,-3.332573927970091635e-06,5.978781929741763086e-06
3.696874072518782084e-01,1.124710536531233984e+00,3.697207494038159403e-01,1.158940394907701497e-05,4.106685299074219709e-06,4.370399965123118242e-05
3.697241065002330185e-01,3.697207494038154962e-01,1.124762544820569143e+00,5.418437008344470583e-06,3.867858058629244640e-06,1.900863159285256729e-06
-1.840266938563033081e-05,1.158940394906617295e-05,5.418437008349722187e-06,3.760028632228532008e-01,-5.549629590497375377e-06,1.790686004639929275e-05
-3.332573927967042316e-06,4.106685299068121072e-06,3.867858058625856508e-06,-5.549629590494664871e-06,3.760205271637695468e-01,6.978357446865197542e-07
5.978781929716013284e-06,4.370399965121271710e-05,1.900863159288644860e-06,1.790686004639776809e-05,6.978357446856727213e-07,3.760117834926217650e-01
